Word,aoa_Kuperman,cmu_MNphonemes,cmu_MNsyllables,fa_BCs,fa_CCs,fa_PR_scores,fa_degrees,wn_BCs,wn_CCs,wn_MNSyns,wn_NSigns,wn_PR_scores,wn_degrees
note,6.4,3.0,1.0,0.0007330622505001759,0.09116809116809117,8.9202329751331835e-05,27,0.00024473864706699405,0.1282051282051282,3.1538461538461537,13,4.6241084190973596e-05,27
notice,7.35,5.0,2.0,0.0004482634715385816,0.12318840579710146,3.738630938513206e-05,24,0.00026767651259436035,0.16339869281045752,2.6363636363636362,11,2.972641126562709e-05,18
notion,11.11,5.0,2.0,1.6212832917717853e-05,0.13333333333333333,1.4218277774861906e-05,6,3.151255271899477e-05,0.42857142857142855,2.75,4,1.1560271047744371e-05,7
novel,9.5,5.0,2.0,0.00036190577268408445,0.17894736842105263,7.1612710317174984e-05,20,8.012579956433174e-08,0.6666666666666666,1.75,4,4.9544018776038814e-06,3
novice,10.95,5.0,2.0,9.743890639130523e-05,0.2727272727272727,1.2829651413169136e-05,12,8.952518760330005e-06,0.6,3.5,2,8.2573364626742899e-06,5
nucleus,11.4,7.0,3.0,0.00021906362829014224,0.2878787878787879,1.9752180260780156e-05,12,1.342861401262568e-05,0.2,1.8333333333333333,6,8.2573364626747236e-06,5
number,3.94,5.0,2.0,0.0022548123810283783,0.0380952380952381,0.00022670220229553355,70,0.00017842565275014705,0.0935672514619883,2.1764705882352939,17,3.3029345850697011e-05,19
nurse,5.84,3.0,1.0,0.000314458132178777,0.21637426900584794,5.4272239468913718e-05,19,3.4811760626724436e-05,0.3333333333333333,2.7142857142857144,7,1.9817607510418182e-05,12
nursery,6.95,5.0,3.0,7.231301131634204e-05,0.16363636363636364,1.564173944846548e-05,11,3.2825573865471363e-10,0.3333333333333333,2.5,2,1.64293618555969e-05,3
nut,5.21,3.0,1.0,0.00046829687218176343,0.1067193675889328,5.1737738041905473e-05,23,5.004780864553613e-05,0.27205882352941174,3.125,8,2.8074943973093844e-05,17
object,7.94,6.0,2.0,0.0005673715418921683,0.0374331550802139,6.2592895314225928e-05,34,4.4764235080343304e-06,0.5,1.5714285714285714,7,6.6058691701387723e-06,4
objective,12.72,8.0,3.0,0.00011717061961864923,0.15204678362573099,1.8280754028401371e-05,19,6.712452361389442e-05,0.16666666666666666,2.5,6,1.4863205632812596e-05,9
obligation,10.95,9.0,4.0,0.0003024269234232996,0.11578947368421053,1.6395038263932575e-05,20,2.2379819750001065e-05,0.2,2.0,5,8.2573364626751844e-06,5
obscure,11.87,7.0,2.0,0.0005335989784776562,0.14619883040935672,1.3279453712489667e-05,19,0.00037487642161088136,0.13043478260869565,3.1818181818181817,11,3.9635215020837685e-05,23
observe,9.53,5.0,2.0,3.675805605141791e-05,0.3484848484848485,6.6294776784505885e-05,12,0.00011034576795997522,0.15789473684210525,3.4444444444444446,9,3.6332280435766016e-05,19
obtain,9.32,5.0,2.0,5.356873014337185e-05,0.30718954248366015,3.7460021805035978e-05,18,9.392817579899068e-06,0.4666666666666667,3.0,3,9.9088037552089792e-06,6
occasion,8.16,6.0,3.0,4.613352442388323e-06,0.1,1.7288829616740073e-05,5,6.613174222405373e-06,0.6,1.8333333333333333,6,8.2573364626742357e-06,5
occupation,10.89,9.0,4.0,1.074521811669961e-05,0.5238095238095238,4.5689398067660942e-05,7,1.7904216881313374e-05,0.3333333333333333,2.3999999999999999,5,1.1560271047743258e-05,7
odd,6.0,2.0,1.0,9.995562930770149e-05,0.30994152046783624,6.6754188718385067e-05,19,9.196985721108686e-05,0.2833333333333333,3.6666666666666665,6,2.642347668055763e-05,16
odor,6.81,3.0,2.0,0.00012909753063136329,0.15333333333333332,9.5744289292517076e-05,25,3.598073369658458e-07,0.7142857142857143,5.5,2,1.4863205632814063e-05,7
offend,9.67,5.0,2.0,0.000453057076272317,0.18421052631578946,1.1870460934932821e-05,20,0.00017765032518100534,0.2679738562091503,5.5,4,2.9726411265626053e-05,18
offense,8.61,5.0,2.0,3.8257926751270875e-05,0.13333333333333333,1.2666030831867904e-05,10,1.780226640186445e-05,0.4166666666666667,3.6000000000000001,5,2.1469074802954989e-05,9
offer,7.48,3.0,2.0,1.2132667017566865e-05,0.14285714285714285,2.638514404008748e-05,7,0.00034850884787687015,0.125,2.1875,16,3.137787855816061e-05,17
office,6.68,4.0,2.0,0.0008726307621328058,0.08305647840531562,0.00012325540698423533,43,0.00025400846427366445,0.2222222222222222,3.5714285714285716,7,2.9726411265627463e-05,18
officer,6.5,5.0,3.0,0.00025224727572766426,0.18620689655172415,4.1346723424000744e-05,30,2.1336623012556384e-09,0.1,2.0,5,1.6664984798018464e-05,5
oil,7.33,2.0,1.0,0.0014624354929787583,0.028677150786308975,9.8912423216447975e-05,47,3.1330368975899144e-05,0.25757575757575757,3.0,6,1.9817607510412846e-05,12
ointment,7.9,7.0,2.0,0.0008506008761507133,0.08421052631578947,9.4188565508147295e-06,20,1.8791464760519675e-05,0.4666666666666667,4.0,2,9.9088037552065702e-06,6
old,3.72,3.0,1.0,0.0069485319455687335,0.02715484363081617,0.00029760337430456642,115,8.51813596209044e-05,0.34545454545454546,2.2222222222222223,9,1.816614021784315e-05,11
ooze,7.45,2.0,1.0,5.994829910302168e-08,0.6666666666666666,1.5227731128609222e-05,3,5.370181820456451e-05,0.3333333333333333,4.75,4,2.4772009388013173e-05,15
open,5.0,4.0,2.0,0.0024006246325775295,0.03643892339544513,0.00024970133086166588,70,0.00038229186992745276,0.042735042735042736,1.9166666666666667,36,5.4498420653647771e-05,27
opening,6.28,6.0,3.0,0.0003359776928699642,0.08187134502923976,4.61669215824789e-05,19,5.021419893935573e-05,0.08974358974358974,1.9285714285714286,14,2.146907480295156e-05,13
operate,7.11,5.0,3.0,0.0003692100060284015,0.14210526315789473,1.7164318256823504e-05,20,0.00011092068688176258,0.18181818181818182,2.8571428571428572,7,2.1469074802951099e-05,12
operation,7.84,7.0,4.0,0.0003533442874466776,0.17142857142857143,1.9612958183862781e-05,21,7.032629448578982e-05,0.16483516483516483,2.2727272727272729,11,2.3120542095489404e-05,14
operator,7.95,6.0,4.0,0.0004541675023993436,0.054945054945054944,1.5544133834930957e-05,14,4.47642350803433e-06,0.3333333333333333,1.6000000000000001,5,4.9544018776051757e-06,3
opinion,8.42,7.0,3.0,0.0009357719062493403,0.0782608695652174,4.8798223210829719e-05,46,9.096580067529726e-05,0.17142857142857143,3.6666666666666665,6,2.6423476680558565e-05,15
opponent,8.63,7.0,3.0,0.0005304437205693274,0.14210526315789473,2.2557363443937964e-05,20,1.4372646402553138e-05,0.3333333333333333,3.3333333333333335,3,1.1560271047743816e-05,7
oppose,11.05,4.0,2.0,3.811959132414066e-06,0.3333333333333333,1.6539908714872493e-05,4,6.411484224132557e-05,0.18181818181818182,2.8333333333333335,6,1.8166140217883056e-05,11
opposite,5.06,5.5,2.5,0.0011184686158718141,0.08735632183908046,6.0728998473851686e-05,30,9.263447361639736e-05,0.10606060606060606,2.0909090909090908,11,1.9817607510416505e-05,12
opposition,11.58,8.0,4.0,6.047975136708035e-06,0.3333333333333333,1.0869461341248332e-05,3,5.5430732627433196e-05,0.14285714285714285,2.0,8,1.3211738340278863e-05,8
option,8.79,5.0,2.0,4.494740054359842e-05,0.22727272727272727,2.0677188507465902e-05,12,1.699118616763604e-06,0.6666666666666666,2.6666666666666665,3,8.2573364626739681e-06,4
order,6.26,4.0,2.0,0.0016376885724968737,0.047619047619047616,7.2980659494821271e-05,49,0.0002997632962329909,0.06666666666666667,2.7083333333333335,24,6.7710158993926735e-05,40
organ,8.72,5.0,2.0,0.00032427610474983486,0.16666666666666666,6.4870505552070957e-05,21,1.805406562600925e-09,0.26666666666666666,2.0,6,1.8155072741647427e-05,6
organization,9.16,11.0,5.0,0.00036069530971272895,0.1225296442687747,2.069675236752042e-05,23,2.424614900068796e-05,0.5111111111111111,3.5714285714285716,7,2.9726411265630756e-05,10
organize,6.33,7.0,3.0,0.0006935352855862336,0.09879032258064516,4.4269248115895945e-05,32,3.837200381907115e-05,0.32051282051282054,4.0,6,2.9726411265623621e-05,13
original,7.67,7.0,4.0,0.0004905255930457315,0.09259259259259259,3.3189671040139738e-05,28,1.4789792329517316e-05,0.3333333333333333,1.6666666666666667,6,6.6058691701390925e-06,4
originate,9.72,7.0,4.0,0.0003067576532590704,0.14285714285714285,1.1344642567386256e-05,15,1.2665933638576173e-05,0.5714285714285714,3.6666666666666665,3,1.3211738340278598e-05,8
ornament,6.1,8.0,3.0,0.0004647136335089346,0.15555555555555556,1.0291853467519758e-05,10,1.2407787367784853e-05,0.5238095238095238,3.3333333333333335,3,1.1560271047743508e-05,7
ounce,8.78,3.0,1.0,0.00013323945389741965,0.12380952380952381,2.0173697102056359e-05,15,1.3130229546188545e-09,0.2,2.6666666666666665,3,1.2502768055556048e-05,5
outcome,9.53,5.0,2.0,0.00016491153395078385,0.18382352941176472,1.4268535370585891e-05,17,1.4931331648428941e-05,0.5833333333333334,6.0,2,1.6514672925346699e-05,9
outfit,7.0,5.0,2.0,0.00020719263031239766,0.34615384615384615,1.4329457930523712e-05,13,2.0094709745911617e-05,0.2857142857142857,2.75,4,1.156027104774357e-05,7
outlaw,6.33,4.0,2.0,0.00013798018909916716,0.23809523809523808,1.2120162965890012e-05,22,5.347851549538405e-05,0.23076923076923078,4.25,4,2.1469074802952858e-05,13
outlet,8.32,5.0,2.0,5.985111623128934e-05,0.2,1.5802995350527225e-05,15,3.905250224858605e-05,0.24358974358974358,4.25,4,2.1469074802952743e-05,13
outline,8.74,5.0,2.0,0.0006090946844067693,0.10887096774193548,1.7835910709129855e-05,32,5.112478093433572e-05,0.10909090909090909,2.8333333333333335,6,1.8166140217883218e-05,11
outrageous,9.05,7.0,3.0,0.0008981901504118617,0.11,1.284248437803727e-05,25,1.1752231136704157e-05,0.4642857142857143,5.0,2,1.3211738340278666e-05,8
outspoken,11.5,8.0,3.0,1.2880253966834205e-06,0.3333333333333333,1.3315178757899959e-05,3,3.059890488781502e-06,0.7777777777777778,5.5,2,1.4863205632809232e-05,9
outstanding,7.22,9.0,3.0,0.00014561309147562702,0.24761904761904763,2.4328475314815266e-05,21,1.7427799408812947e-05,0.3333333333333333,2.75,4,1.1560271047742696e-05,7
oval,5.95,4.0,2.0,9.175717050362678e-05,0.17777777777777778,3.8590674493111762e-05,10,1.4771508239462113e-09,0.7777777777777778,5.5,2,1.3282759414757074e-05,9
overcome,8.0,6.0,3.0,0.0003805283371098616,0.16333333333333333,1.5177948840221983e-05,25,4.757652063330173e-05,0.23076923076923078,4.25,4,2.146907480295154e-05,13
overflow,6.44,6.0,3.0,0.0004300736781445045,0.11428571428571428,1.2267271385498681e-05,21,3.577496522834743e-05,0.2,3.5,4,1.6514672925347702e-05,10
overlook,9.72,6.0,3.0,1.55303682068177e-05,0.16666666666666666,1.2316310266182594e-05,4,4.1044479562643945e-05,0.34615384615384615,3.1666666666666665,6,2.1469074802952827e-05,13
overpower,7.94,6.0,4.0,0.0004414464135401453,0.10833333333333334,9.9236612134899867e-06,16,2.1588468565208424e-06,0.7333333333333333,4.5,2,1.1560271047742701e-05,6
overwhelm,9.21,7.5,3.0,0.0014532990978563995,0.05128205128205128,1.0012776288040809e-05,27,2.8685478452385235e-05,0.3111111111111111,3.75,4,1.8166140217880596e-05,10
pack,6.55,3.0,1.0,0.0006379726506175657,0.09032258064516129,2.935960837536936e-05,31,0.00035083341911508443,0.11333333333333333,2.2272727272727271,22,4.4589616898442597e-05,25
package,6.61,5.0,2.0,0.0003656760761694662,0.11255411255411256,2.0353793211169551e-05,22,4.0043776511050294e-05,0.3611111111111111,3.5,4,1.6514672925349844e-05,9
pad,8.83,3.0,1.0,0.00029242844312988534,0.09057971014492754,3.6243274826431427e-05,24,0.00010483172816909308,0.14285714285714285,3.5454545454545454,11,4.6241084190973779e-05,28
paddle,6.58,5.0,2.0,0.00015412521196260499,0.175,3.2648489333851633e-05,16,1.7484067802098324e-05,0.26666666666666666,2.0,10,1.6514672925351284e-05,10
page,5.16,3.0,1.0,0.00015158202002894984,0.1286549707602339,7.1541108988719469e-05,19,4.0279441050973275e-05,0.06666666666666667,1.6666666666666667,9,9.9088037552130822e-06,6
pain,4.26,3.0,1.0,0.009086635812408995,0.028307464892830748,0.00054840358832187802,165,5.211230958737253e-05,0.19047619047619047,3.2857142857142856,7,2.6423476680558227e-05,15
paint,4.45,4.0,1.0,0.0011552067757721156,0.07493061979648474,0.00022512599221558531,47,2.237949149426241e-05,0.16666666666666666,1.5714285714285714,7,6.6058691701397599e-06,4
pair,5.94,3.0,1.0,4.158356889521559e-05,0.17777777777777778,2.8073684140412494e-05,10,3.31298423666251e-05,0.4502923976608187,3.7777777777777777,9,4.1286682313368617e-05,19
pal,5.74,3.0,1.0,9.059479772262062e-06,0.2857142857142857,8.3032861350718047e-05,7,8.952518760330005e-06,0.5238095238095238,4.5,2,1.1560271047745254e-05,7
pale,6.95,3.0,1.0,0.00027054159156677686,0.18681318681318682,2.6196068796162395e-05,14,2.1138087749279315e-05,0.26666666666666666,2.2857142857142856,7,1.4863205632813979e-05,6
palm,6.0,3.5,1.0,0.00010269388607934237,0.14102564102564102,2.5246326389010835e-05,13,4.099408975782776e-05,0.35714285714285715,2.6000000000000001,5,1.3211738340278964e-05,8
pan,4.72,3.0,1.0,0.0002729978493301857,0.12681159420289856,5.4610527687533e-05,24,2.238031213360905e-05,0.09523809523809523,2.0,7,1.156027104774492e-05,7
pane,9.78,3.0,1.0,1.1111247280909187e-05,0.3333333333333333,2.5583919318589359e-05,4,1.79043810091827e-05,0.5428571428571428,6.0,3,2.4772009388023988e-05,15
panel,9.11,5.0,2.0,0.0010020605788743189,0.06842105263157895,1.661779054354843e-05,20,5.370263884391115e-05,0.15555555555555556,2.0,10,1.6514672925349281e-05,10
panic,8.35,5.0,2.0,0.0007874224926094906,0.15333333333333332,2.6147827348785099e-05,25,1.8016981178682478e-06,0.6666666666666666,1.75,4,4.9544018776045972e-06,3
panther,6.67,5.0,2.0,0.0003417410803895954,0.19047619047619047,1.8104846874374502e-05,15,3.446685255874493e-09,0.5,4.0,3,1.5402652384148133e-05,9
paper,4.0,4.0,2.0,0.010905708213646325,0.030431107354184278,0.00066569122312251498,169,3.58033457986776e-05,0.26666666666666666,1.8888888888888888,9,1.3211738340278195e-05,6
parade,6.53,4.0,2.0,0.0009185887195858363,0.07333333333333333,1.5881086399301768e-05,25,1.2479011296423566e-05,0.3333333333333333,1.8,5,6.6058691701394787e-06,4
parcel,10.67,6.0,2.0,0.000281035340686691,0.16483516483516483,1.0382983597659606e-05,14,7.207256824580337e-05,0.2777777777777778,2.4285714285714284,7,1.6514672925349701e-05,9
pardon,7.83,6.0,2.0,0.00022631165854770805,0.12727272727272726,1.343118798279679e-05,11,1.342861401262568e-05,0.16666666666666666,2.0,5,8.257336462673304e-06,4
park,4.47,4.0,1.0,0.0013066560952577288,0.046511627906976744,9.4003095868571817e-05,43,3.1330861359507124e-05,0.16666666666666666,2.125,8,1.4863205632814883e-05,9
part,5.11,4.0,1.0,0.0010784894002658688,0.06538461538461539,8.0293502088880914e-05,40,0.0005880429807591879,0.0957983193277311,3.4444444444444446,18,7.2664560871532819e-05,35
particle,10.28,8.0,3.0,1.147684239551889e-06,0.3333333333333333,1.5731465816365114e-05,3,4.47642350803433e-06,0.6666666666666666,3.0,3,9.908803755208925e-06,6
particular,8.05,9.0,4.0,1.175684065375881e-06,0.6666666666666666,1.2751181070909181e-05,3,5.4590218645634696e-05,0.16666666666666666,2.5555555555555554,9,2.31205420954869e-05,12
partner,5.85,6.0,2.0,0.00013356811657422475,0.22631578947368422,7.8396827466973738e-05,20,5.369541721766075e-05,0.42857142857142855,2.3999999999999999,5,1.1560271047744139e-05,7
pass,5.39,3.0,1.0,0.0007084097176185661,0.06456456456456457,6.9255028622019983e-05,37,0.0019072882939313394,0.0627147766323024,3.5952380952380953,42,0.00018000993488629454,97
passion,10.79,5.0,2.0,0.00047904582304785984,0.13970588235294118,5.6852369873621711e-05,17,8.207360268669372e-05,0.07142857142857142,2.1428571428571428,7,1.3211738340279483e-05,8
past,6.78,4.0,1.0,0.00047239904235696654,0.1103448275862069,6.5880800097698719e-05,30,1.5956393354637112e-05,0.13333333333333333,2.0,6,9.9088037552058113e-06,6
pasture,6.33,5.0,2.0,9.108144030525008e-06,0.4642857142857143,3.3339478830775012e-05,8,3.404781773042106e-05,0.2727272727272727,4.5,4,2.3120542095486348e-05,12
patch,7.28,3.0,1.0,0.0005340297026423385,0.04285714285714286,1.6236860821626259e-05,21,8.732029504227579e-05,0.125,2.4615384615384617,13,3.137787855816185e-05,17
path,6.11,3.0,1.0,0.0001118198865422144,0.16883116883116883,4.9184187408210263e-05,22,3.5111530578110625e-05,0.2,2.5,4,9.9088037552086607e-06,6
patience,7.68,6.0,2.0,0.000545805249352732,0.08225108225108226,1.4246796067026848e-05,22,6.565114773094273e-10,0.3333333333333333,2.5,2,1.681710773914686e-05,3
pattern,6.89,5.0,2.0,0.0006890034111597739,0.08547008547008547,1.9359573106150314e-05,27,8.220650704464773e-05,0.12380952380952381,2.6000000000000001,10,2.6423476680557739e-05,15
pause,6.75,3.0,1.0,0.00020091538887627967,0.1523809523809524,1.1650104552212765e-05,15,5.572340417886475e-06,0.4666666666666667,2.75,4,1.1560271047743543e-05,6
pavement,6.3,7.0,2.0,5.2079723955559476e-05,0.3523809523809524,2.6006656477236268e-05,15,4.923836079820704e-10,0.3333333333333333,2.3333333333333335,3,1.907634270116745e-05,3
pawn,9.06,3.0,1.0,0.00014616450267896337,0.19696969696969696,1.0189209947826461e-05,12,1.0067983728982078e-05,0.3333333333333333,1.8,5,6.6058691701392237e-06,4
pay,5.5,2.0,1.0,0.0005944837170313117,0.09485815602836879,0.00013885021079308791,48,3.4560117589873834e-05,0.16666666666666666,2.1666666666666665,12,2.3120542095486581e-05,13
payment,8.67,6.0,2.0,0.00013925139569495072,0.20476190476190476,4.0075090447744439e-05,21,1.3130229546188545e-09,0.3333333333333333,2.0,3,1.0682803155630358e-05,3
peace,6.32,3.0,1.0,0.0014625502677507614,0.04756871035940803,0.00012380896355595791,44,2.237949149426241e-05,0.4444444444444444,2.7999999999999998,5,1.4863205632799356e-05,9
peach,4.21,3.0,1.0,6.599371047119875e-05,0.22857142857142856,3.3616639474012518e-05,15,7.907308229670272e-05,0.3079710144927536,5.7999999999999998,5,3.963521502083591e-05,24
peak,7.11,3.0,1.0,0.00015352916320567002,0.1871345029239766,2.6975982363902442e-05,19,0.00020740106095852858,0.20634920634920634,5.0,8,5.2846953361112062e-05,28
peanut,5.0,5.0,2.0,0.0002958528818834835,0.09523809523809523,3.7256079665666991e-05,21,1.8218193495336606e-08,0.39285714285714285,2.6000000000000001,5,1.2752567899840627e-05,8
pedal,6.5,5.0,2.0,8.458047856786424e-05,0.20512820512820512,2.2640714403821806e-05,13,1.7904216881313374e-05,0.32142857142857145,2.6000000000000001,5,1.3211738340278603e-05,8
pedestrian,9.75,10.0,4.0,9.019559118927332e-05,0.2,1.3836033838273334e-05,11,2.71248701543289e-06,0.4,3.5,2,8.2573364626495972e-06,5
peel,6.05,3.0,1.0,8.95573380680713e-05,0.21794871794871795,2.0030033299472313e-05,13,3.457403468316825e-05,0.2857142857142857,4.0,5,2.4772009388021908e-05,14
pen,5.11,3.0,1.0,0.0007969762403558672,0.08305647840531562,0.00023087079619377166,43,1.342861401262568e-05,0.3,1.8333333333333333,6,8.2573364626742577e-06,5
people,3.52,5.0,2.0,0.013338544021693419,0.024611801242236025,0.00064023606206940374,161,4.47642350803433e-06,0.6666666666666666,2.0,6,9.9088037552094095e-06,6
pepper,5.47,4.0,2.0,3.2290417436097506e-05,0.16666666666666666,5.302783958657693e-05,12,4.0279769306711927e-05,0.3055555555555556,2.5,6,1.4863205632815032e-05,9
percentage,10.26,7.5,3.0,0.0004008485150674214,0.10526315789473684,9.4188565508147295e-06,19,1.3428285756887026e-05,0.4,4.0,2,9.9088037552093011e-06,6
perception,11.53,8.0,3.0,0.00010132294298366266,0.19607843137254902,1.1848519837092682e-05,18,8.952518760330005e-06,0.3333333333333333,1.6000000000000001,5,4.9544018776066749e-06,3
perch,9.16,3.0,1.0,2.037589557617231e-05,0.21428571428571427,1.0371565743541413e-05,8,6.053736314277596e-05,0.2,1.8,10,1.321173834027766e-05,6
perfect,5.78,6.0,2.0,0.001359528899270355,0.09425287356321839,4.2014112789960749e-05,30,2.237949149426241e-05,0.5955882352941176,4.4000000000000004,5,2.8074943973091937e-05,17
performance,7.74,9.0,3.0,0.0008230013712620738,0.14193548387096774,2.9182652100485805e-05,31,7.647516947476197e-06,0.26666666666666666,2.2000000000000002,5,9.908803755209789e-06,6
perfume,7.06,6.0,2.0,0.0001859953885316414,0.1380952380952381,8.326915437322173e-05,21,1.6720530242068205e-05,0.26666666666666666,2.75,4,1.1560271047744238e-05,6
period,6.78,6.0,3.0,0.0008853055587674507,0.0665024630541872,3.4928759471617352e-05,29,2.9872695264266916e-05,0.25757575757575757,2.7142857142857144,7,1.9817607510416501e-05,12
permit,9.47,5.0,2.0,0.0001228499083746191,0.22794117647058823,1.6381896953606459e-05,17,1.5742705039929497e-05,0.21428571428571427,3.0,6,1.9817607510418223e-05,8
perseverance,11.0,10.0,4.0,4.1533374664720155e-07,0.3333333333333333,1.147316312386161e-05,3,4.1031967331839205e-10,0.7619047619047619,5.0,2,1.3067072918727021e-05,7
personnel,11.26,7.0,3.0,0.00038273406035923294,0.1523809523809524,9.4188565508147295e-06,15,1.3428285756887026e-05,0.5,3.0,2,6.6058691701392432e-06,4
pest,7.35,4.0,1.0,0.00023002161438857367,0.17142857142857143,7.5370112426786757e-05,21,5.313148142126406e-06,0.42857142857142855,3.25,4,1.4863205632813935e-05,7
pet,4.05,3.0,1.0,0.00036184258343685056,0.16666666666666666,3.8526261894460393e-05,16,1.1934940983168056e-05,0.5272727272727272,2.8571428571428572,7,2.1469074802955917e-05,11
phantom,8.35,5.5,2.0,5.0658067884592846e-05,0.28888888888888886,1.479536993981183e-05,10,2.0173044782477578e-07,0.9047619047619048,4.666666666666667,3,1.8166140217883181e-05,7
phone,4.11,3.0,1.0,0.0005961663451373372,0.041666666666666664,0.00014952813647375291,33,5.8107352698698356e-05,0.24444444444444444,3.75,4,1.8166140217883581e-05,10
phony,7.58,4.0,2.0,0.0005233969344951914,0.1619047619047619,1.3208599298978791e-05,15,3.4269564783670963e-06,0.6071428571428571,5.5,2,1.4863205632814206e-05,8
phrase,8.44,4.0,1.0,0.00015121875509868134,0.1794871794871795,2.5334838540789667e-05,13,2.4645748297018898e-05,0.3333333333333333,2.5,6,1.4863205632814077e-05,9
piano,5.5,5.0,3.0,0.0004017449247112525,0.1541501976284585,6.8830336769644875e-05,23,1.8467722632485325e-05,0.1,2.25,4,8.2573364626710712e-06,5
pick,5.26,3.0,1.0,0.0008053722436444714,0.049206349206349205,5.9068824139199041e-05,36,0.0003805417848401834,0.04710144927536232,2.2857142857142856,21,4.4589616898438816e-05,24
picket,10.79,5.0,2.0,0.00043713711395683885,0.05454545454545454,1.3448625122272313e-05,11,1.67160144174691e-05,0.5833333333333334,2.125,8,1.4863205632813726e-05,9
picnic,5.53,6.0,2.0,0.0006125205969257925,0.07905138339920949,6.069531182540732e-05,23,6.625432832484791e-06,0.6444444444444445,3.5,4,1.6514672925344467e-05,10
picture,4.05,5.0,2.0,0.0012312457290080884,0.05909090909090909,0.00015218070735181004,56,0.00022770901692226249,0.13813813813813813,4.25,12,6.4407224408859302e-05,37
piece,4.89,3.0,1.0,0.0008410870617131006,0.08708708708708708,8.2246677128382809e-05,37,0.0003486666407594373,0.09523809523809523,2.3888888888888888,18,4.1286682313370108e-05,22
pig,3.84,3.0,1.0,0.0012172110955137778,0.08250355618776671,0.00016105925435242513,38,6.69936396235925e-05,0.1323529411764706,3.0,9,2.9726411265628045e-05,17
pile,5.79,3.0,1.0,0.0007863492286654637,0.06159420289855073,2.1171145571445195e-05,24,0.00038024303005520295,0.3182624113475177,5.6363636363636367,11,8.4224831919278581e-05,48
pill,6.06,3.0,1.0,0.0006597534312466659,0.14153846153846153,5.5689430095102628e-05,26,2.6853617212126157e-05,0.5,2.7999999999999998,5,1.4863205632812478e-05,9
pilot,6.32,5.0,2.0,0.00022657395533949538,0.21904761904761905,2.3859136048712799e-05,15,4.686654855922737e-05,0.08974358974358974,2.625,8,2.1469074802950869e-05,13
pin,4.53,3.0,1.0,0.00047301744893815347,0.06878306878306878,7.7327742342194958e-05,28,0.00011881742183384818,0.125,2.2000000000000002,15,2.972641126562629e-05,16
pinch,5.5,4.0,1.0,0.0004244927184077146,0.08465608465608465,3.6036911851071659e-05,28,0.00047588566360582123,0.17290552584670232,3.9166666666666665,12,5.7801355238718146e-05,34
pine,5.53,3.0,1.0,3.341466787246949e-05,0.2222222222222222,4.1971041199470209e-05,10,8.952518760330005e-06,0.4666666666666667,3.0,3,9.9088037552089961e-06,6
pink,3.8,4.0,1.0,0.0011668547478888695,0.06006006006006006,0.00014140124908906137,37,1.4271472159470333e-05,0.19047619047619047,2.1428571428571428,7,1.3211738340278957e-05,7
pipe,8.17,3.0,1.0,0.00043317579987159734,0.07608695652173914,5.6170353732499671e-05,24,3.917493148710668e-05,0.1388888888888889,2.0,9,1.4863205632814746e-05,9
pirate,6.5,5.0,2.0,0.001208459873283056,0.05846153846153846,1.9333586755442674e-05,26,7.0574983810763434e-09,0.21818181818181817,3.2000000000000002,5,2.2711086278707221e-05,11
pit,6.14,3.0,1.0,0.0006628116780197951,0.03439153439153439,3.9661347489309664e-05,28,0.0002692662064122325,0.09473684210526316,2.5,14,3.4680813143233817e-05,20
pitch,6.42,3.0,1.0,0.00010572418916116859,0.12418300653594772,3.4477617096060634e-05,18,0.0002853581084254896,0.07122507122507123,2.3181818181818183,22,4.7892551483509285e-05,27
pitcher,6.42,4.0,2.0,0.00011156297068621412,0.24761904761904763,1.7943556417503904e-05,15,2.2379983877870394e-05,0.1,2.0,5,8.2573364626746897e-06,5
pity,8.72,4.0,2.0,0.00017255511431836393,0.21568627450980393,2.3616708595289675e-05,18,7.159454613502497e-05,0.25,3.25,4,1.4863205632813735e-05,9
place,4.95,4.0,1.0,0.003481153279135587,0.039644565960355434,0.00030083697545869214,77,0.0009665665620031803,0.08130081300813008,2.71875,32,9.0830701089412134e-05,42
plain,7.37,4.0,1.0,0.0009857987626049247,0.05040322580645161,7.4056865764946222e-05,32,0.0002817217293646692,0.1032258064516129,3.8181818181818183,11,5.119548606857846e-05,31
plan,6.78,4.0,1.0,0.0012514761678726661,0.05272108843537415,6.2762880947982375e-05,49,2.2113245451150304e-05,0.19047619047619047,2.2857142857142856,7,1.4863205632813294e-05,7
plane,4.95,4.0,1.0,0.0008773082440517489,0.08139534883720931,0.00021925746166549012,44,6.386037135779218e-05,0.07272727272727272,2.2222222222222223,9,1.8166140217747212e-05,11
plant,3.95,5.0,1.0,0.0011870924306331741,0.06994535519125683,0.00018409120821003737,61,0.00010817314690520825,0.1794871794871795,2.3999999999999999,10,2.3120542095488469e-05,13
plaster,9.16,6.0,2.0,0.0005639891167965302,0.10952380952380952,1.6061835876485067e-05,21,3.818247891135451e-05,0.06666666666666667,2.0,11,1.8166140217884641e-05,10
plastic,5.11,7.0,2.0,0.0010473181503391688,0.06552706552706553,4.0890732547563418e-05,27,0.00011629345832337598,0.17857142857142858,2.6000000000000001,5,1.3211738340289987e-05,8
plate,3.84,4.0,1.0,0.00030106783008958005,0.16524216524216523,7.9703289853123591e-05,27,4.5199635313420475e-05,0.09090909090909091,1.6875,16,1.816614021788353e-05,11
